date,code,kind,vol60,vol_pct,r1,r3,r5,r10,r20
2024-09-25,000498,breakout,0.013760219664770609,0.04640670319046084,0.0429184549356223,0.14436207569254766,0.09364026531408487,0.1638704642996489,0.1560671088568084
2024-09-25,000750,breakout,0.028352728617330698,0.8001933612632935,0.10033444816053505,0.33444816053511706,0.43199554069119284,0.18673355629877375,0.31493868450390194
2024-09-25,002961,breakout,0.03003982386609598,0.8449887205929746,0.046383647798742045,0.1839622641509433,0.1721698113207546,0.07468553459119498,0.16588050314465397
2025-04-22,000507,breakout,0.029199044671959117,0.606694560669456,-0.03561253561253552,-0.02314814814814814,-0.04451566951566954,-0.0730056980056979,-0.0017806267806267373
2025-04-22,000848,breakout,0.02078127693788007,0.23173479240424846,-0.026420079260237705,-0.02235545168173958,-0.05284015852047552,-0.03150086373336025,0.040646275784981256
2025-04-22,002311,breakout,0.021220353314256445,0.2491149018345671,-0.029808773903262198,-0.023434570678665168,0.005811773528308972,0.014060742407199012,0.0834270716160479
2025-05-14,000507,breakout,0.03169628202811541,0.6932989690721649,-0.025746652935118353,0.04634397528321332,0.0411946446961895,-0.07037418468932355,-0.0463439752832131
2025-11-13,000546,breakout,0.01837627387670832,0.35894972782580853,-0.028911564625850317,0.17517006802721102,0.22448979591836737,0.013605442176870763,0.018707482993197244
2025-11-13,002228,breakout,0.01905624324792235,0.3791226384886327,-0.01757028112449799,-0.06526104417670675,-0.012550200803212785,0.01757028112449799,0.17821285140562249
2025-07-22,000552,breakout,0.01283280454423947,0.15283140283140284,-0.0074906367041198685,-0.014981273408239737,-0.0449438202247191,-0.05243445692883897,-0.05617977528089879
2025-07-22,000983,breakout,0.02014884456943204,0.5077220077220077,0.018656716417910557,0.030650319829424344,-0.011993603411513787,-0.03198294243070354,-0.03997867803837951
2025-07-22,002128,breakout,0.01693322072728395,0.3587516087516088,0.0004755111745124996,-0.00808368996671427,-0.024726581074655196,-0.03566333808844513,-0.06562054208273904
2025-07-22,600123,breakout,0.013536230190342249,0.18564993564993565,-0.00984528832630105,-0.005625879043600568,-0.02812939521800284,-0.0365682137834038,-0.049226441631505025
2025-07-22,600188,breakout,0.013801919034677673,0.20302445302445302,-0.015695067264574036,-0.01868460388639759,-0.04559043348281022,-0.0433482810164425,-0.05156950672645744
2025-07-22,600408,breakout,0.01961836599164762,0.481981981981982,-0.008547008547008517,-0.004273504273504147,-0.03418803418803418,-0.004273504273504147,-0.02564102564102566
2026-01-05,000561,breakout,0.021949539300958228,0.5136261622314845,-0.017996870109546093,0.04460093896713624,0.11032863849765251,-0.05320813771517996,-0.13302034428794984
2026-01-19,000576,breakout,0.018794417546121954,0.38249438922731643,-0.026248941574936513,-0.012701100762066098,-0.013547840812870415,-0.12447078746824725,-0.05165114309906871
2026-01-19,002859,breakout,0.024995012677923548,0.6082077588970825,0.024269005847953107,0.05263157894736836,0.134502923976608,0.07982456140350869,0.2923976608187133
2026-02-26,000586,breakout,0.021664930936636528,0.47062600321027287,0.0,-0.03919089759797734,-0.013274336283185861,0.0,-0.06447534766118834
2026-02-26,002463,breakout,0.03800095977197306,0.8898876404494382,-0.020618556701030966,-0.1070759137769447,-0.10438144329896903,-0.10567010309278346,-0.07439081537019676
2025-07-07,000600,breakout,0.02858920793223866,0.7496786632390745,-0.016971279373368175,-0.022193211488250597,0.0809399477806787,0.0013054830287206887,-0.05483028720626626
2025-07-07,002027,breakout,0.020526348347303696,0.477827763496144,0.008253094910591452,0.008253094910591452,0.017881705639614998,-0.012379642365887178,0.0013755158184320937
2025-07-21,000612,breakout,0.02167207797451231,0.5721632915461267,0.01473922902494329,0.007936507936507908,-0.02267573696145142,-0.03628117913832207,0.030612244897959107
2025-07-21,000951,breakout,0.016898693815862953,0.3603342976534876,0.039709853338274925,-0.00900090009000909,-0.018001800180017957,-0.05665272409593902,-0.05559379467358505
2025-07-21,002233,breakout,0.01737405954630273,0.38058502089360335,-0.00796359499431154,-0.03868031854379972,-0.061433447098976024,-0.06484641638225241,-0.020477815699658675
2025-03-27,000633,breakout,0.02961719527427907,0.6959459459459459,-0.0536013400335007,-0.17252931323283072,-0.1591289782244556,-0.2043551088777219,-0.16080402010050254
2025-07-11,000652,breakout,0.018190888866069357,0.41599743013170576,-0.028508771929824595,-0.04166666666666652,-0.04166666666666652,-0.037280701754385914,-0.030701754385964897
2025-07-11,000831,breakout,0.025458926203482318,0.6884034693221972,-0.04026516081512388,-0.07095506997299272,-0.015467714215565809,0.11932236680579433,0.03609133316965396
2025-07-11,600010,breakout,0.019199114922306235,0.4580790234500482,0.014354066985646119,-0.04306220095693769,0.02392344497607679,0.1818181818181821,0.23444976076555046
2025-07-11,600111,breakout,0.023408118703968844,0.6190170253774494,0.005721979131605437,-0.022551329518680663,0.10939077751598791,0.28744530461124196,0.3022551329518679
2024-09-24,000686,breakout,0.016938155202704364,0.1760154738878143,0.0266222961730449,0.2029950083194676,0.46422628951747114,0.18968386023294515,0.34109816971713824
2024-09-24,000750,breakout,0.02532224353948261,0.6827852998065764,0.10128913443830578,0.33456108041743393,0.6169429097605892,0.28238182934315526,0.4573357888275016
2024-09-24,000776,breakout,0.013200582137148302,0.03320438426821406,0.027441485068603777,0.17675544794188847,0.43422114608555273,0.19612590799031482,0.23970944309927344
